factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.005,0.0001,False,0.002162775817590347,0.0008884931774399268,0.1095808036305066,0.1635830322426658,0.0030512689950302737,0.2799066932507891,0.6738668376165013,14.652237048295564,20.2983066839874,0.39396014436571225,5.646069635691834
No. of previous surgeries,1,"0,6,12,18,24,30",0.005,0.0005,False,0.002315532505167455,0.0009872176242340595,0.1149818015590397,0.14971341707589625,0.003302750129401515,0.2966080073127101,0.6075680601467668,15.665121219425648,19.8255048383461,0.3109600528340567,4.16038361892045
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.005,0.0005,False,0.002315532505167455,0.0009872176242340595,0.1149818015590397,0.14971341707589625,0.003302750129401515,0.09266479866999262,0.478347414287127,11.347418988094914,18.176756057599114,0.3856826156171344,6.8293370695042
No. of previous surgeries,1,"0,6,12,18,24,30",0.01,1e-05,False,0.002586300348322382,0.0009370630830970472,0.11637639000738564,0.16201138232431045,0.003523363431419429,0.2221759341906808,0.5396916787890855,14.445475361924776,19.03707773698894,0.3175157445984047,4.591602375064165
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.01,1e-05,False,0.002586300348322382,0.0009370630830970472,0.11637639000738564,0.16201138232431045,0.003523363431419429,0.3770730388387929,0.739080737025705,15.891273008781507,20.939700294630768,0.3620076981869121,5.048427285849261
No. of previous surgeries,1,"0,6,12,18,24,30",0.01,5e-05,False,0.00259345359665565,0.0009385676541471278,0.11697471433452533,0.1624608758591446,0.003532021250802778,0.2291023480973348,0.5465275499866404,14.554702841208753,19.113058747053,0.3174252018893057,4.558355905844246
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.01,5e-05,False,0.00259345359665565,0.0009385676541471278,0.11697471433452533,0.1624608758591446,0.003532021250802778,0.3446942488185709,0.7187941467245781,15.424902990021822,20.713760027876575,0.3740998979060072,5.288857037854752
No. of previous surgeries,1,"0,6,12,18,24,30",0.01,0.0001,False,0.002608107886798737,0.0009438643431877391,0.11773686758700164,0.1624887768277753,0.003551972229986476,0.23755031569499707,0.5547020239312805,14.691930766669797,19.20689939671261,0.31715170823628347,4.514968630042814
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.01,0.0001,False,0.002608107886798737,0.0009438643431877391,0.11773686758700164,0.1624887768277753,0.003551972229986476,0.3062108208975854,0.6928932651959762,14.846434631389197,20.422549215476625,0.38668244429839077,5.576114584087428
No. of previous surgeries,1,"0,6,12,18,24,30",0.01,0.0005,False,0.0027787609655986994,0.001014691464323412,0.12295441450574351,0.15386095985575265,0.0037934524299221115,0.2857576830962149,0.59835524443044,15.484726718654665,19.726504837729493,0.31259756133422506,4.241778119074828
No. of previous surgeries,≥2,"0,6,12,18,24,30",0.01,0.0005,False,0.0027787609655986994,0.001014691464323412,0.12295441450574351,0.15386095985575265,0.0037934524299221115,0.1220740534396909,0.5210184942354634,11.656250264269978,18.496033496433427,0.3989444407957725,6.839783232163448
No. of previous surgeries,1,"0,9,18,30",5e-05,1e-05,False,0.0020041849938793755,0.0009018127802391147,0.09730154489809695,0.1754254810622483,0.0029059977741184902,0.23529188698534007,0.5525337689055824,14.732689407605715,19.138815197724103,0.3172418819202423,4.406125790118388
No. of previous surgeries,≥2,"0,9,18,30",5e-05,1e-05,False,0.0020041849938793755,0.0009018127802391147,0.09730154489809695,0.1754254810622483,0.0029059977741184902,0.31865359155724493,0.701501807778184,15.48053018056544,20.73962414787905,0.3828482162209391,5.259093967313609
No. of previous surgeries,1,"0,9,18,30",5e-05,5e-05,False,0.0020411456477433462,0.000884146723748133,0.097687404379045,0.17553735567584938,0.0029252923714914794,0.25110665442297614,0.5674686134523712,15.002943310640688,19.333371483029637,0.31636195902939507,4.330428172388949
