factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.001,0.0001,False,0.028860855116911846,0.03405367412870845,0.3088410980018533,0.4509017004714645,0.0629145292456203,0.21512177051939668,0.14650667882342513,15.936119088158351,14.61475388670802,-0.06861509169597155,-1.321365201450332
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.001,0.0005,False,0.02639108760803965,0.032456880814927834,0.29584024307437573,0.43239264532468774,0.05884796842296748,2.497125670624255e-06,1.6309840751766633e-08,5.530949915684483,4.497811115919154,-2.4808158298724886e-06,-1.0331387997653287
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.001,0.0005,False,0.02639108760803965,0.032456880814927834,0.29584024307437573,0.43239264532468774,0.05884796842296748,0.5689069807646995,0.4940849238737364,21.849250677979875,21.401693355496732,-0.07482205689096305,-0.4475573224831422
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.005,1e-05,False,0.02860515399675172,0.03460632245221902,0.28817334503441017,0.4550232979811143,0.06321147644897074,0.9961630677454758,0.9946706576962518,23.95436327204218,23.936596451165453,-0.0014924100492239578,-0.01776682087672654
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.005,1e-05,False,0.02860515399675172,0.03460632245221902,0.28817334503441017,0.4550232979811143,0.06321147644897074,0.20431105510373157,0.13736158347750702,15.771023020727394,14.454236411565567,-0.06694947162622455,-1.3167866091618272
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.005,5e-05,False,0.028732773586891434,0.03479344247993067,0.28855659043499715,0.455344424102924,0.0635262160668221,0.9837725473431909,0.9775154535367062,23.81074927346452,23.737488682990058,-0.006257093806484648,-0.07326059047446165
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.005,5e-05,False,0.028732773586891434,0.03479344247993067,0.28855659043499715,0.455344424102924,0.0635262160668221,0.20992785048463347,0.14209800887262208,15.834900468500585,14.520971589216524,-0.06782984161201139,-1.3139288792840613
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.005,0.0001,False,0.02884566589072947,0.03503101685759939,0.28870020628500437,0.455809453288882,0.06387668274832886,0.9701245156296668,0.9587164885440491,23.6580516220906,23.526496041188317,-0.011408027085617722,-0.13155558090228325
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.005,0.0001,False,0.02884566589072947,0.03503101685759939,0.28870020628500437,0.455809453288882,0.06387668274832886,0.2159311935848666,0.14719552611934053,15.900069038046048,14.589158933091305,-0.06873566746552606,-1.3109101049547434
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.005,0.0005,False,0.02591373939226557,0.03434864009462785,0.2783370076531785,0.42342892157447687,0.06026237948689342,0.00027101244072910295,1.1011784593409199e-05,5.694824439463394,4.493720829298242,-0.00026000065613569377,-1.201103610165152
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.005,0.0005,False,0.02591373939226557,0.03434864009462785,0.2783370076531785,0.42342892157447687,0.06026237948689342,0.5926387510101699,0.5199811291344113,21.654958559048183,21.158736500677133,-0.07265762187575864,-0.4962220583710497
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.01,1e-05,False,0.028539626434360508,0.035435003673756835,0.27537686961849106,0.45315509595730097,0.06397463010811734,0.99573499893768,0.9940765832701582,23.949009993487344,23.92916312622587,-0.0016584156675217843,-0.019846867261474443
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.01,1e-05,False,0.028539626434360508,0.035435003673756835,0.27537686961849106,0.45315509595730097,0.06397463010811734,0.2117155362315023,0.14361214599687724,15.7203962499285,14.402428396624245,-0.06810339023462506,-1.3179678533042551
